"","X.2","X.1","X","rwr_rank","help_vote","vote","top1","top10","top50","top500","top1000","vine"
"3395",3395,3395,3395,1906802,10,12,NA,NA,NA,NA,NA,NA
"3396",3396,3396,3396,1744625,10,14,NA,NA,NA,NA,NA,NA
"3397",3397,3397,3397,8741662,0,1,NA,NA,NA,NA,NA,NA
"3398",3398,3398,3398,35014305,22,51,NA,NA,NA,NA,NA,NA
"3399",3399,3399,3399,43842,310,356,NA,NA,NA,NA,NA,NA
"3400",3400,3400,3400,425,7937,9093,NA,NA,NA,"TOP 500 REVIEWER<",NA,NA
"3401",3401,3401,3401,547663,43,48,NA,NA,NA,NA,NA,NA
"3402",3402,3402,3402,1229395,19,28,NA,NA,NA,NA,NA,NA
"3403",3403,3403,3403,1676835,6,6,NA,NA,NA,NA,NA,NA
"3404",3404,3404,3404,319760,71,80,NA,NA,NA,NA,NA,NA
"3405",3405,3405,3405,62,19601,21189,NA,NA,NA,NA,NA,"VINE VOICE"
"3406",3406,3406,3406,255216,38,39,NA,NA,NA,NA,NA,NA
"3407",3407,3407,3407,240397,94,109,NA,NA,NA,NA,NA,NA
"3408",3408,3408,3408,27681499,0,2,NA,NA,NA,NA,NA,NA
"3409",3409,3409,3409,16622989,16,25,NA,NA,NA,NA,NA,NA
"3410",3410,3410,3410,13628800,4,5,NA,NA,NA,NA,NA,NA
"3411",3411,3411,3411,853298,14,17,NA,NA,NA,NA,NA,NA
"3412",3412,3412,3412,2465333,23,29,NA,NA,NA,NA,NA,NA
"3413",3413,3413,3413,1715265,54,64,NA,NA,NA,NA,NA,NA
"3414",3414,3414,3414,231546,47,62,NA,NA,NA,NA,NA,NA
"3415",3415,3415,3415,23232065,6,11,NA,NA,NA,NA,NA,NA
"3416",3416,3416,3416,9305379,2,4,NA,NA,NA,NA,NA,NA
"3417",3417,3417,3417,11715672,0,1,NA,NA,NA,NA,NA,NA
"3418",3418,3418,3418,3855682,9,12,NA,NA,NA,NA,NA,NA
"3419",3419,3419,3419,1106597,47,57,NA,NA,NA,NA,NA,NA
"3420",3420,3420,3420,4589049,45,57,NA,NA,NA,NA,NA,NA
"3421",3421,3421,3421,121524,58,89,NA,NA,NA,NA,NA,NA
"3422",3422,3422,3422,6223140,2,2,NA,NA,NA,NA,NA,NA
"3423",3423,3423,3423,516384,68,82,NA,NA,NA,NA,NA,NA
"3424",3424,3424,3424,24377523,2,3,NA,NA,NA,NA,NA,NA
"3425",3425,3425,3425,3159,3654,3805,NA,NA,NA,NA,NA,"VINE VOICE"
"3426",3426,3426,3426,244,17613,18775,NA,NA,NA,"TOP 500 REVIEWER<",NA,NA
"3427",3427,3427,3427,2209697,5,5,NA,NA,NA,NA,NA,NA
"3428",3428,3428,3428,222,14633,16010,NA,NA,NA,"TOP 500 REVIEWER<",NA,"VINE VOICE"
"3429",3429,3429,3429,24429,291,328,NA,NA,NA,NA,NA,NA
"3430",3430,3430,3430,25269243,0,1,NA,NA,NA,NA,NA,NA
"3431",3431,3431,3431,5982026,1,1,NA,NA,NA,NA,NA,NA
"3432",3432,3432,3432,5759738,2,4,NA,NA,NA,NA,NA,NA
"3433",3433,3433,3433,12848879,10,14,NA,NA,NA,NA,NA,NA
"3434",3434,3434,3434,248196,40,48,NA,NA,NA,NA,NA,NA
"3435",3435,3435,3435,1451660,168,187,NA,NA,NA,NA,NA,NA
"3436",3436,3436,3436,701941,30,35,NA,NA,NA,NA,NA,NA
"3437",3437,3437,3437,53714,451,503,NA,NA,NA,NA,NA,NA
"3438",3438,3438,3438,8492,2754,3514,NA,NA,NA,NA,NA,"VINE VOICE"
"3439",3439,3439,3439,3506113,5,5,NA,NA,NA,NA,NA,NA
"3440",3440,3440,3440,380889,24,29,NA,NA,NA,NA,NA,NA
"3441",3441,3441,3441,19882347,0,1,NA,NA,NA,NA,NA,NA
"3442",3442,3442,3442,1008835,19,19,NA,NA,NA,NA,NA,NA
"3443",3443,3443,3443,185475,269,285,NA,NA,NA,NA,NA,NA
"3444",3444,3444,3444,464363,62,70,NA,NA,NA,NA,NA,NA
"3445",3445,3445,3445,1457872,37,68,NA,NA,NA,NA,NA,NA
"3446",3446,3446,3446,105644,77,101,NA,NA,NA,NA,NA,NA
"3447",3447,3447,3447,12523766,0,1,NA,NA,NA,NA,NA,NA
"3448",3448,3448,3448,796759,48,62,NA,NA,NA,NA,NA,NA
"3449",3449,3449,3449,396345,29,31,NA,NA,NA,NA,NA,NA
"3450",3450,3450,3450,975993,96,110,NA,NA,NA,NA,NA,NA
"3451",3451,3451,3451,6831062,10,11,NA,NA,NA,NA,NA,NA
"3452",3452,3452,3452,252789,405,443,NA,NA,NA,NA,NA,NA
"3453",3453,3453,3453,107074,99,103,NA,NA,NA,NA,NA,NA
"3454",3454,3454,3454,21335825,1,2,NA,NA,NA,NA,NA,NA
"3455",3455,3455,3455,7240,807,1149,NA,NA,NA,NA,NA,"VINE VOICE"
"3456",3456,3456,3456,1834448,7,8,NA,NA,NA,NA,NA,NA
"3457",3457,3457,3457,69379,471,508,NA,NA,NA,NA,NA,NA
"3458",3458,3458,3458,16812391,1,2,NA,NA,NA,NA,NA,NA
"3459",3459,3459,3459,1373646,48,54,NA,NA,NA,NA,NA,NA
"3460",3460,3460,3460,4328,14938,15508,NA,NA,NA,NA,NA,"VINE VOICE"
"3461",3461,3461,3461,9360568,4,6,NA,NA,NA,NA,NA,NA
"3462",3462,3462,3462,151459,45,59,NA,NA,NA,NA,NA,NA
"3463",3463,3463,3463,509728,21,28,NA,NA,NA,NA,NA,NA
"3464",3464,3464,3464,27172593,1,3,NA,NA,NA,NA,NA,NA
"3465",3465,3465,3465,301343,42,50,NA,NA,NA,NA,NA,NA
"3466",3466,3466,3466,2796366,8,12,NA,NA,NA,NA,NA,NA
"3467",3467,3467,3467,8932519,2,2,NA,NA,NA,NA,NA,NA
"3468",3468,3468,3468,5634430,17,29,NA,NA,NA,NA,NA,NA
"3469",3469,3469,3469,3095929,26,38,NA,NA,NA,NA,NA,NA
"3470",3470,3470,3470,6577968,8,16,NA,NA,NA,NA,NA,NA
"3471",3471,3471,3471,22995344,1,1,NA,NA,NA,NA,NA,NA
"3472",3472,3472,3472,80204,64,71,NA,NA,NA,NA,NA,NA
"3473",3473,3473,3473,4506180,2,2,NA,NA,NA,NA,NA,NA
"3474",3474,3474,3474,26340,298,340,NA,NA,NA,NA,NA,"VINE VOICE"
"3475",3475,3475,3475,669259,9,11,NA,NA,NA,NA,NA,NA
"3476",3476,3476,3476,15898,349,430,NA,NA,NA,NA,NA,NA
"3477",3477,3477,3477,7958858,2,2,NA,NA,NA,NA,NA,NA
"3478",3478,3478,3478,835415,44,65,NA,NA,NA,NA,NA,NA
"3479",3479,3479,3479,11272710,4,4,NA,NA,NA,NA,NA,NA
"3480",3480,3480,3480,8068596,8,16,NA,NA,NA,NA,NA,NA
"3481",3481,3481,3481,125697,130,156,NA,NA,NA,NA,NA,NA
"3482",3482,3482,3482,2706944,5,5,NA,NA,NA,NA,NA,NA
"3483",3483,3483,3483,1924308,7,10,NA,NA,NA,NA,NA,NA
"3484",3484,3484,3484,35014920,1,11,NA,NA,NA,NA,NA,NA
"3485",3485,3485,3485,6570355,28,35,NA,NA,NA,NA,NA,NA
"3486",3486,3486,3486,3980677,5,7,NA,NA,NA,NA,NA,NA
"3487",3487,3487,3487,4886350,18,26,NA,NA,NA,NA,NA,NA
"3488",3488,3488,3488,19857208,0,1,NA,NA,NA,NA,NA,NA
"3489",3489,3489,3489,85245,167,238,NA,NA,NA,NA,NA,NA
"3490",3490,3490,3490,508,2974,3197,NA,NA,NA,NA,"TOP 1000 REVIEWER<","VINE VOICE"
"3491",3491,3491,3491,11309644,0,1,NA,NA,NA,NA,NA,NA
"3492",3492,3492,3492,5085170,2,2,NA,NA,NA,NA,NA,NA
"3493",3493,3493,3493,1508216,32,47,NA,NA,NA,NA,NA,NA
"3494",3494,3494,3494,7448786,2,3,NA,NA,NA,NA,NA,NA
"3495",3495,3495,3495,230091,229,283,NA,NA,NA,NA,NA,NA
"3496",3496,3496,3496,2687020,27,28,NA,NA,NA,NA,NA,NA
"3497",3497,3497,3497,126512,195,223,NA,NA,NA,NA,NA,NA
"3498",3498,3498,3498,7673758,108,114,NA,NA,NA,NA,NA,NA
"3499",3499,3499,3499,13673469,10,15,NA,NA,NA,NA,NA,NA
"3500",3500,3500,3500,7111820,31,39,NA,NA,NA,NA,NA,NA
"3501",3501,3501,3501,627247,34,45,NA,NA,NA,NA,NA,NA
"3502",3502,3502,3502,758822,20,22,NA,NA,NA,NA,NA,NA
"3503",3503,3503,3503,2160479,24,29,NA,NA,NA,NA,NA,NA
"3504",3504,3504,3504,1127092,11,12,NA,NA,NA,NA,NA,NA
"3505",3505,3505,3505,155441,63,73,NA,NA,NA,NA,NA,NA
"3506",3506,3506,3506,6264874,4,6,NA,NA,NA,NA,NA,NA
"3507",3507,3507,3507,18573922,2,2,NA,NA,NA,NA,NA,NA
"3508",3508,3508,3508,17645339,4,4,NA,NA,NA,NA,NA,NA
"3509",3509,3509,3509,27800317,1,1,NA,NA,NA,NA,NA,NA
"3510",3510,3510,3510,397838,34,39,NA,NA,NA,NA,NA,NA
"3511",3511,3511,3511,3858297,2,3,NA,NA,NA,NA,NA,NA
"3512",3512,3512,3512,27376413,1,2,NA,NA,NA,NA,NA,NA
"3513",3513,3513,3513,1023,3472,4325,NA,NA,NA,NA,NA,"VINE VOICE"
"3514",3514,3514,3514,2715802,2,2,NA,NA,NA,NA,NA,NA
"3515",3515,3515,3515,2435597,15,28,NA,NA,NA,NA,NA,NA
"3516",3516,3516,3516,3425208,2,2,NA,NA,NA,NA,NA,NA
"3517",3517,3517,3517,27778858,1,1,NA,NA,NA,NA,NA,NA
"3518",3518,3518,3518,680915,25,25,NA,NA,NA,NA,NA,NA
"3519",3519,3519,3519,1072019,17,19,NA,NA,NA,NA,NA,NA
"3520",3520,3520,3520,143951,113,167,NA,NA,NA,NA,NA,NA
"3521",3521,3521,3521,22623280,1,2,NA,NA,NA,NA,NA,NA
"3522",3522,3522,3522,253998,43,52,NA,NA,NA,NA,NA,NA
"3523",3523,3523,3523,12381436,1,1,NA,NA,NA,NA,NA,NA
"3524",3524,3524,3524,8187045,1,1,NA,NA,NA,NA,NA,NA
"3525",3525,3525,3525,788863,71,80,NA,NA,NA,NA,NA,NA
"3526",3526,3526,3526,311845,32,37,NA,NA,NA,NA,NA,NA
"3527",3527,3527,3527,1531199,310,335,NA,NA,NA,NA,NA,NA
"3528",3528,3528,3528,349751,59,91,NA,NA,NA,NA,NA,NA
"3529",3529,3529,3529,794845,62,71,NA,NA,NA,NA,NA,NA
"3530",3530,3530,3530,1608055,7,7,NA,NA,NA,NA,NA,NA
"3531",3531,3531,3531,27163,250,301,NA,NA,NA,NA,NA,"VINE VOICE"
"3532",3532,3532,3532,25568345,0,1,NA,NA,NA,NA,NA,NA
"3533",3533,3533,3533,11835151,1,1,NA,NA,NA,NA,NA,NA
"3534",3534,3534,3534,442634,46,67,NA,NA,NA,NA,NA,NA
"3535",3535,3535,3535,3644526,11,17,NA,NA,NA,NA,NA,NA
"3536",3536,3536,3536,17046564,2,4,NA,NA,NA,NA,NA,NA
"3537",3537,3537,3537,404895,21,23,NA,NA,NA,NA,NA,NA
"3538",3538,3538,3538,2065997,7,13,NA,NA,NA,NA,NA,NA
"3539",3539,3539,3539,25131534,2,2,NA,NA,NA,NA,NA,NA
"3540",3540,3540,3540,34184501,0,2,NA,NA,NA,NA,NA,NA
"3541",3541,3541,3541,62723,103,109,NA,NA,NA,NA,NA,NA
"3542",3542,3542,3542,199380,118,152,NA,NA,NA,NA,NA,NA
"3543",3543,3543,3543,4013246,4,6,NA,NA,NA,NA,NA,NA
"3544",3544,3544,3544,5171654,1,2,NA,NA,NA,NA,NA,NA
"3545",3545,3545,3545,1182096,19,27,NA,NA,NA,NA,NA,NA
"3546",3546,3546,3546,34726418,0,2,NA,NA,NA,NA,NA,NA
"3547",3547,3547,3547,1861343,31,34,NA,NA,NA,NA,NA,NA
"3548",3548,3548,3548,47970,426,572,NA,NA,NA,NA,NA,NA
"3549",3549,3549,3549,9969126,4,4,NA,NA,NA,NA,NA,NA
"3550",3550,3550,3550,2432758,38,59,NA,NA,NA,NA,NA,NA
"3551",3551,3551,3551,6990302,7,8,NA,NA,NA,NA,NA,NA
"3552",3552,3552,3552,255488,70,86,NA,NA,NA,NA,NA,NA
"3553",3553,3553,3553,35323563,38,171,NA,NA,NA,NA,NA,NA
"3554",3554,3554,3554,154938,149,173,NA,NA,NA,NA,NA,NA
"3555",3555,3555,3555,2112997,16,22,NA,NA,NA,NA,NA,NA
"3556",3556,3556,3556,11525,580,778,NA,NA,NA,NA,NA,NA
"3557",3557,3557,3557,1081544,73,77,NA,NA,NA,NA,NA,NA
"3558",3558,3558,3558,12310540,2,3,NA,NA,NA,NA,NA,NA
"3559",3559,3559,3559,28671758,0,1,NA,NA,NA,NA,NA,NA
"3560",3560,3560,3560,29535248,0,4,NA,NA,NA,NA,NA,NA
"3561",3561,3561,3561,1401870,92,118,NA,NA,NA,NA,NA,NA
"3562",3562,3562,3562,5708666,10,11,NA,NA,NA,NA,NA,NA
"3563",3563,3563,3563,10157,934,1200,NA,NA,NA,NA,NA,"VINE VOICE"
"3564",3564,3564,3564,636417,16,18,NA,NA,NA,NA,NA,NA
"3565",3565,3565,3565,34895862,2,8,NA,NA,NA,NA,NA,NA
"3566",3566,3566,3566,2384891,22,25,NA,NA,NA,NA,NA,NA
"3567",3567,3567,3567,3837859,12,13,NA,NA,NA,NA,NA,NA
"3568",3568,3568,3568,7764679,3,3,NA,NA,NA,NA,NA,NA
"3569",3569,3569,3569,1595428,22,26,NA,NA,NA,NA,NA,NA
"3570",3570,3570,3570,11944028,23,35,NA,NA,NA,NA,NA,NA
"3571",3571,3571,3571,877425,14,19,NA,NA,NA,NA,NA,NA
"3572",3572,3572,3572,16876656,6,8,NA,NA,NA,NA,NA,NA
"3573",3573,3573,3573,1658,3533,4035,NA,NA,NA,NA,NA,"VINE VOICE"
"3574",3574,3574,3574,23364610,4,9,NA,NA,NA,NA,NA,NA
"3575",3575,3575,3575,11117842,7,13,NA,NA,NA,NA,NA,NA
"3576",3576,3576,3576,5191993,10,12,NA,NA,NA,NA,NA,NA
"3577",3577,3577,3577,1415786,68,71,NA,NA,NA,NA,NA,NA
"3578",3578,3578,3578,1023920,13,20,NA,NA,NA,NA,NA,NA
"3579",3579,3579,3579,8447216,2,2,NA,NA,NA,NA,NA,NA
"3580",3580,3580,3580,377250,86,130,NA,NA,NA,NA,NA,NA
"3581",3581,3581,3581,1253902,9,15,NA,NA,NA,NA,NA,NA
"3582",3582,3582,3582,9286665,1,2,NA,NA,NA,NA,NA,NA
"3583",3583,3583,3583,2941056,7,10,NA,NA,NA,NA,NA,NA
"3584",3584,3584,3584,804105,17,24,NA,NA,NA,NA,NA,NA
"3585",3585,3585,3585,25603428,0,1,NA,NA,NA,NA,NA,NA
"3586",3586,3586,3586,35261528,6,17,NA,NA,NA,NA,NA,NA
"3587",3587,3587,3587,4182244,21,22,NA,NA,NA,NA,NA,NA
"3588",3588,3588,3588,1585023,31,47,NA,NA,NA,NA,NA,NA
"3589",3589,3589,3589,3292879,3,5,NA,NA,NA,NA,NA,NA
"3590",3590,3590,3590,77,16362,17891,NA,NA,NA,NA,NA,"VINE VOICE"
"3591",3591,3591,3591,28042598,0,2,NA,NA,NA,NA,NA,NA
"3592",3592,3592,3592,4864211,11,12,NA,NA,NA,NA,NA,NA
"3593",3593,3593,3593,18704221,2,2,NA,NA,NA,NA,NA,NA
"3594",3594,3594,3594,27454,1206,1877,NA,NA,NA,NA,NA,"VINE VOICE"
"3595",3595,3595,3595,39638,624,665,NA,NA,NA,NA,NA,NA
"3596",3596,3596,3596,9645,1300,1482,NA,NA,NA,NA,NA,"VINE VOICE"
"3597",3597,3597,3597,1050016,22,26,NA,NA,NA,NA,NA,NA
"3598",3598,3598,3598,15939635,1,1,NA,NA,NA,NA,NA,NA
"3599",3599,3599,3599,11704919,6,7,NA,NA,NA,NA,NA,NA
"3600",3600,3600,3600,467970,60,63,NA,NA,NA,NA,NA,NA
"3601",3601,3601,3601,2657,2789,3058,NA,NA,NA,NA,NA,NA
"3602",3602,3602,3602,3616648,6,6,NA,NA,NA,NA,NA,NA
"3603",3603,3603,3603,11803741,2,2,NA,NA,NA,NA,NA,NA
"3604",3604,3604,3604,1493663,10,16,NA,NA,NA,NA,NA,NA
"3605",3605,3605,3605,26304096,1,1,NA,NA,NA,NA,NA,NA
"3606",3606,3606,3606,21331504,8,16,NA,NA,NA,NA,NA,NA
"3607",3607,3607,3607,3664436,4,5,NA,NA,NA,NA,NA,NA
"3608",3608,3608,3608,3291640,7,8,NA,NA,NA,NA,NA,NA
"3609",3609,3609,3609,2579143,23,29,NA,NA,NA,NA,NA,NA
"3610",3610,3610,3610,15180,3902,4218,NA,NA,NA,NA,NA,NA
"3611",3611,3611,3611,2616353,2,2,NA,NA,NA,NA,NA,NA
"3612",3612,3612,3612,1750767,3,4,NA,NA,NA,NA,NA,NA
"3613",3613,3613,3613,16783000,2,3,NA,NA,NA,NA,NA,NA
"3614",3614,3614,3614,997863,48,71,NA,NA,NA,NA,NA,NA
"3615",3615,3615,3615,2715577,36,42,NA,NA,NA,NA,NA,NA
"3616",3616,3616,3616,35309877,6,20,NA,NA,NA,NA,NA,NA
"3617",3617,3617,3617,34421447,3,13,NA,NA,NA,NA,NA,NA
"3618",3618,3618,3618,24970550,1,2,NA,NA,NA,NA,NA,NA
"3619",3619,3619,3619,4476261,11,19,NA,NA,NA,NA,NA,NA
"3620",3620,3620,3620,372697,16,18,NA,NA,NA,NA,NA,NA
"3621",3621,3621,3621,17407775,3,3,NA,NA,NA,NA,NA,NA
"3622",3622,3622,3622,23753794,3,4,NA,NA,NA,NA,NA,NA
"3623",3623,3623,3623,682360,17,20,NA,NA,NA,NA,NA,NA
"3624",3624,3624,3624,575216,25,26,NA,NA,NA,NA,NA,NA
"3625",3625,3625,3625,6908041,19,31,NA,NA,NA,NA,NA,NA
"3626",3626,3626,3626,6925243,1,3,NA,NA,NA,NA,NA,NA
"3627",3627,3627,3627,3654443,2,2,NA,NA,NA,NA,NA,NA
"3628",3628,3628,3628,3729277,4,4,NA,NA,NA,NA,NA,NA
"3629",3629,3629,3629,31356,213,266,NA,NA,NA,NA,NA,NA
"3630",3630,3630,3630,1996,6841,7961,NA,NA,NA,NA,NA,"VINE VOICE"
"3631",3631,3631,3631,1827710,5,9,NA,NA,NA,NA,NA,NA
"3632",3632,3632,3632,12394036,3,3,NA,NA,NA,NA,NA,NA
"3633",3633,3633,3633,4991877,13,17,NA,NA,NA,NA,NA,NA
"3634",3634,3634,3634,9422788,6,10,NA,NA,NA,NA,NA,NA
"3635",3635,3635,3635,369930,203,215,NA,NA,NA,NA,NA,NA
"3636",3636,3636,3636,34672859,2,6,NA,NA,NA,NA,NA,NA
"3637",3637,3637,3637,17086043,1,1,NA,NA,NA,NA,NA,NA
"3638",3638,3638,3638,28194052,7,13,NA,NA,NA,NA,NA,NA
"3639",3639,3639,3639,2738960,7,15,NA,NA,NA,NA,NA,NA
"3640",3640,3640,3640,1346605,5,6,NA,NA,NA,NA,NA,NA
"3641",3641,3641,3641,4474626,4,6,NA,NA,NA,NA,NA,NA
"3642",3642,3642,3642,13964,480,507,NA,NA,NA,NA,NA,NA
"3643",3643,3643,3643,8576951,5,5,NA,NA,NA,NA,NA,NA
"3644",3644,3644,3644,89322,109,169,NA,NA,NA,NA,NA,NA
"3645",3645,3645,3645,1270281,10,13,NA,NA,NA,NA,NA,NA
"3646",3646,3646,3646,9922487,16,18,NA,NA,NA,NA,NA,NA
"3647",3647,3647,3647,19454360,3,3,NA,NA,NA,NA,NA,NA
"3648",3648,3648,3648,82789,129,149,NA,NA,NA,NA,NA,NA
"3649",3649,3649,3649,332780,30,37,NA,NA,NA,NA,NA,NA
"3650",3650,3650,3650,2422337,21,24,NA,NA,NA,NA,NA,NA
"3651",3651,3651,3651,259980,67,77,NA,NA,NA,NA,NA,NA
"3652",3652,3652,3652,34370606,1,5,NA,NA,NA,NA,NA,NA
"3653",3653,3653,3653,23092376,1,1,NA,NA,NA,NA,NA,NA
"3654",3654,3654,3654,421758,104,145,NA,NA,NA,NA,NA,NA
"3655",3655,3655,3655,35196324,1,6,NA,NA,NA,NA,NA,NA
"3656",3656,3656,3656,623617,26,42,NA,NA,NA,NA,NA,NA
"3657",3657,3657,3657,269928,131,147,NA,NA,NA,NA,NA,NA
"3658",3658,3658,3658,603962,51,85,NA,NA,NA,NA,NA,NA
"3659",3659,3659,3659,24586,162,175,NA,NA,NA,NA,NA,NA
"3660",3660,3660,3660,18109553,3,7,NA,NA,NA,NA,NA,NA
"3661",3661,3661,3661,365521,20,22,NA,NA,NA,NA,NA,NA
"3662",3662,3662,3662,1570,9886,11448,NA,NA,NA,NA,NA,NA
"3663",3663,3663,3663,34158505,3,7,NA,NA,NA,NA,NA,NA
"3664",3664,3664,3664,5019324,6,6,NA,NA,NA,NA,NA,NA
"3665",3665,3665,3665,1623199,62,105,NA,NA,NA,NA,NA,NA
"3666",3666,3666,3666,53188,184,222,NA,NA,NA,NA,NA,NA
"3667",3667,3667,3667,24170474,1,2,NA,NA,NA,NA,NA,NA
"3668",3668,3668,3668,14403735,1,1,NA,NA,NA,NA,NA,NA
"3669",3669,3669,3669,24664801,1,1,NA,NA,NA,NA,NA,NA
"3670",3670,3670,3670,3168931,2,2,NA,NA,NA,NA,NA,NA
"3671",3671,3671,3671,12290095,4,6,NA,NA,NA,NA,NA,NA
"3672",3672,3672,3672,6733403,6,10,NA,NA,NA,NA,NA,NA
"3673",3673,3673,3673,2839789,21,28,NA,NA,NA,NA,NA,NA
"3674",3674,3674,3674,34753614,3,10,NA,NA,NA,NA,NA,NA
"3675",3675,3675,3675,19640950,1,3,NA,NA,NA,NA,NA,NA
"3676",3676,3676,3676,33980,189,236,NA,NA,NA,NA,NA,NA
"3677",3677,3677,3677,15897004,2,2,NA,NA,NA,NA,NA,NA
"3678",3678,3678,3678,3974275,24,26,NA,NA,NA,NA,NA,NA
"3679",3679,3679,3679,999,5821,6661,NA,NA,NA,NA,NA,"VINE VOICE"
"3680",3680,3680,3680,26937068,1,1,NA,NA,NA,NA,NA,NA
"3681",3681,3681,3681,1288989,7,9,NA,NA,NA,NA,NA,NA
"3682",3682,3682,3682,28210591,2,6,NA,NA,NA,NA,NA,NA
"3683",3683,3683,3683,1702869,218,290,NA,NA,NA,NA,NA,NA
"3684",3684,3684,3684,34948590,9,27,NA,NA,NA,NA,NA,NA
"3685",3685,3685,3685,3723078,24,27,NA,NA,NA,NA,NA,NA
"3686",3686,3686,3686,7285628,4,6,NA,NA,NA,NA,NA,NA
"3687",3687,3687,3687,24522629,1,2,NA,NA,NA,NA,NA,NA
"3688",3688,3688,3688,16134624,1,3,NA,NA,NA,NA,NA,NA
"3689",3689,3689,3689,35081190,0,4,NA,NA,NA,NA,NA,NA
"3690",3690,3690,3690,7748558,7,12,NA,NA,NA,NA,NA,NA
"3691",3691,3691,3691,404379,22,29,NA,NA,NA,NA,NA,NA
"3692",3692,3692,3692,330179,40,43,NA,NA,NA,NA,NA,NA
"3693",3693,3693,3693,26562751,1,2,NA,NA,NA,NA,NA,NA
"3694",3694,3694,3694,2212833,8,9,NA,NA,NA,NA,NA,NA
"3695",3695,3695,3695,4839859,16,19,NA,NA,NA,NA,NA,NA
"3696",3696,3696,3696,3052410,20,45,NA,NA,NA,NA,NA,NA
"3697",3697,3697,3697,1415,5495,5980,NA,NA,NA,NA,NA,NA
"3698",3698,3698,3698,1992341,360,392,NA,NA,NA,NA,NA,NA
"3699",3699,3699,3699,13487943,4,4,NA,NA,NA,NA,NA,NA
"3700",3700,3700,3700,1647001,13,15,NA,NA,NA,NA,NA,NA
"3701",3701,3701,3701,128555,191,340,NA,NA,NA,NA,NA,NA
"3702",3702,3702,3702,3225581,6,11,NA,NA,NA,NA,NA,NA
"3703",3703,3703,3703,348557,24,26,NA,NA,NA,NA,NA,NA
"3704",3704,3704,3704,12961989,13,19,NA,NA,NA,NA,NA,NA
"3705",3705,3705,3705,10007141,1,1,NA,NA,NA,NA,NA,NA
"3706",3706,3706,3706,35247433,29,165,NA,NA,NA,NA,NA,NA
"3707",3707,3707,3707,155251,53,71,NA,NA,NA,NA,NA,NA
"3708",3708,3708,3708,5369,503,552,NA,NA,NA,NA,NA,NA
"3709",3709,3709,3709,107993,1655,2003,NA,NA,NA,NA,NA,NA
"3710",3710,3710,3710,1169371,24,33,NA,NA,NA,NA,NA,NA
"3711",3711,3711,3711,9782179,20,36,NA,NA,NA,NA,NA,NA
"3712",3712,3712,3712,410946,57,67,NA,NA,NA,NA,NA,NA
"3713",3713,3713,3713,16872928,1,1,NA,NA,NA,NA,NA,NA
"3714",3714,3714,3714,3092437,12,14,NA,NA,NA,NA,NA,NA
"3715",3715,3715,3715,62591,136,166,NA,NA,NA,NA,NA,NA
"3716",3716,3716,3716,1923416,16,20,NA,NA,NA,NA,NA,NA
"3717",3717,3717,3717,18352868,1,1,NA,NA,NA,NA,NA,NA
"3718",3718,3718,3718,806861,10,15,NA,NA,NA,NA,NA,NA
"3719",3719,3719,3719,137840,540,768,NA,NA,NA,NA,NA,NA
"3720",3720,3720,3720,35178753,52,141,NA,NA,NA,NA,NA,NA
"3721",3721,3721,3721,5613933,8,12,NA,NA,NA,NA,NA,NA
"3722",3722,3722,3722,24557293,63,80,NA,NA,NA,NA,NA,NA
"3723",3723,3723,3723,2692,2940,3477,NA,NA,NA,NA,NA,"VINE VOICE"
"3724",3724,3724,3724,8011972,1,1,NA,NA,NA,NA,NA,NA
"3725",3725,3725,3725,9119793,1,3,NA,NA,NA,NA,NA,NA
"3726",3726,3726,3726,24666034,1,2,NA,NA,NA,NA,NA,NA
"3727",3727,3727,3727,24482173,1,1,NA,NA,NA,NA,NA,NA
"3728",3728,3728,3728,65996,1329,2256,NA,NA,NA,NA,NA,"VINE VOICE"
"3729",3729,3729,3729,12261215,3,5,NA,NA,NA,NA,NA,NA
"3730",3730,3730,3730,35265003,2,8,NA,NA,NA,NA,NA,NA
"3731",3731,3731,3731,7130125,3,3,NA,NA,NA,NA,NA,NA
"3732",3732,3732,3732,35323275,88,124,NA,NA,NA,NA,NA,NA
"3733",3733,3733,3733,2364670,38,44,NA,NA,NA,NA,NA,NA
"3734",3734,3734,3734,27007270,1,1,NA,NA,NA,NA,NA,NA
"3735",3735,3735,3735,169023,55,64,NA,NA,NA,NA,NA,NA
"3736",3736,3736,3736,14648947,3,3,NA,NA,NA,NA,NA,NA
"3737",3737,3737,3737,35333514,6,24,NA,NA,NA,NA,NA,NA
"3738",3738,3738,3738,693529,104,109,NA,NA,NA,NA,NA,NA
"3739",3739,3739,3739,880557,12,16,NA,NA,NA,NA,NA,NA
"3740",3740,3740,3740,23175988,16,45,NA,NA,NA,NA,NA,NA
"3741",3741,3741,3741,262,5675,6361,NA,NA,NA,"TOP 500 REVIEWER<",NA,NA
"3742",3742,3742,3742,228632,33,52,NA,NA,NA,NA,NA,NA
"3743",3743,3743,3743,857537,11,12,NA,NA,NA,NA,NA,NA
"3744",3744,3744,3744,18930,757,1018,NA,NA,NA,NA,NA,NA
"3745",3745,3745,3745,35168862,44,85,NA,NA,NA,NA,NA,NA
"3746",3746,3746,3746,114567,62,67,NA,NA,NA,NA,NA,NA
"3747",3747,3747,3747,3158697,20,21,NA,NA,NA,NA,NA,NA
"3748",3748,3748,3748,1354244,29,37,NA,NA,NA,NA,NA,NA
